4/24/2026 3:10:02 PM,1,Info,WT8-GUI,83119671,ELMS,ELMS Started/Initialized
4/24/2026 3:10:02 PM,2,Info,WT8-GUI,83119672,ELMS,ELMS entering Idle mode
4/24/2026 3:10:03 PM,1,Info,WT8-GUI,83119673,DATASTORE,DATASTORE Started/Initialized
4/24/2026 3:10:03 PM,0,Info,WT8-GUI,83119674,DATASTORE,Created data file C:\Data\_Facility\DE9956_Ohio State Univ FSAE_aero_6_240426_151002\LOG.dat
4/24/2026 3:10:03 PM,4,Info,WT8-GUI,83119675,DATASTORE,Log Storage ready to store data. Initialization  Complete
4/24/2026 3:10:03 PM,97,Info,WT8-GUI,83119676,DATASTORE,"Log (Record 1) data storage initiated:  Duration Continuous, Samples to Average 60, Rate 1 min 0.00 secs ."
4/24/2026 3:10:03 PM,0,Info,WT8-GUI,83119677,DATASTORE,Created data file C:\Data\_Facility\DE9956_Ohio State Univ FSAE_aero_6_240426_151002\D2.dat
4/24/2026 3:10:03 PM,0,Debug,WT8-GUI,83119678,Custom Init,"NEW DATA FOLDER: C:\Data\_Facility\DE9956_Ohio State Univ FSAE_aero_6_240426_151002
Use Custom Init: 0
Custom Init: C:\Data\CustomInit\Custom_Init_Template.xls"
4/24/2026 3:10:03 PM,4,Info,WT8-GUI,83119679,DATASTORE,Group 2 ready to store data. Initialization  Complete
4/24/2026 3:10:03 PM,0,Info,WT8-GUI,83119680,DATASTORE,Created data file C:\Data\_Facility\DE9956_Ohio State Univ FSAE_aero_6_240426_151002\D1.dat
4/24/2026 3:10:03 PM,4,Info,WT8-GUI,83119681,DATASTORE,Burst ready to store data. Initialization  Complete
4/24/2026 3:10:03 PM,0,Debug,WT8-GUI,83119682,Custom Init,"NEW DATA FOLDER: C:\Data\_Facility\DE9956_Ohio State Univ FSAE_aero_6_240426_151002
Use Custom Init: 0
Custom Init: C:\Data\CustomInit\Custom_Init_Template.xls"
4/24/2026 3:10:03 PM,4,Info,WT8-GUI,83119683,DATASTORE,Group 1 ready to store data. Initialization  Complete
4/24/2026 3:10:04 PM,1,Info,WT8-GUI,83119684,NI-DAQmx,NI-DAQmx Started/Initialized
4/24/2026 3:10:06 PM,1,Info,WT8-GUI,83119685,ADTMGR,ADTMGR Started/Initialized
4/24/2026 3:10:06 PM,2,Info,WT8-GUI,83119686,ADTMGR,ADTMGR entering Idle mode
4/24/2026 3:10:06 PM,0,Debug,WT8-GUI,83119687,"Spawn VI.vi/Ford.TestSLATE.ADTMgr.lvlib:STOPPED FUNCTION.vi/Ford.TestSLATE.ADTMgr.lvlib:Performance Functions.vi
",C:\Program Files\Jacobs\Test SLATE\Ford.TestSLATE.ConvSelectCriteria.llb\Select Convergence Criteria.vi
4/24/2026 3:10:07 PM,1,Info,WT8-GUI,83119688,HM,Channel Error Detection Started/Initialized
4/24/2026 3:10:07 PM,202,Warning,WT8-GUI,83119689,HM,Overscaled Channel detected at Tag AI_TK_000
4/24/2026 3:10:07 PM,202,Warning,WT8-GUI,83119690,HM,Overscaled Channel detected at Tag AI_TK_009
4/24/2026 3:10:07 PM,202,Warning,WT8-GUI,83119691,HM,Overscaled Channel detected at Tag AI_TK_010
4/24/2026 3:10:07 PM,202,Warning,WT8-GUI,83119692,HM,Overscaled Channel detected at Tag AI_TK_011
4/24/2026 3:10:07 PM,202,Warning,WT8-GUI,83119693,HM,Overscaled Channel detected at Tag AI_TK_012
4/24/2026 3:10:07 PM,202,Warning,WT8-GUI,83119694,HM,Overscaled Channel detected at Tag AI_TK_013
