Time,Ax,Ay,Beta,Pitch,Roll,Vx,Zcg_SM,,,,,
46.029,0.215172434,-1.544886413,0.845903025,-0.25716601,-1.356464213,59.31317363,0.251169342,,,,,
46.03,0.214573587,-1.545364359,0.847770878,-0.256800955,-1.356782114,59.31993362,0.251167899,,,,,
46.031,0.213973114,-1.545849233,0.849720424,-0.25643637,-1.357103827,59.32666909,0.251166527,,,,,
46.032,0.213371483,-1.546340894,0.851750823,-0.256072432,-1.357429195,59.33337989,0.251165226,,,,,
46.033,0.212769121,-1.546839177,0.853861235,-0.25570932,-1.357758091,59.34006591,0.251163997,,,,,
46.034,0.21216641,-1.5473439,0.856050815,-0.255347216,-1.358090419,59.34672704,0.25116284,,,,,
46.035,0.211563688,-1.547854863,0.858318717,-0.2549863,-1.358426113,59.35336319,0.251161753,,,,,
46.036,0.210961249,-1.548371857,0.860664095,-0.254626753,-1.35876513,59.35997428,0.251160738,,,,,
46.037,0.210359343,-1.548894664,0.863086105,-0.254268748,-1.359107448,59.36656026,0.251159794,,,,,
46.038,0.209758179,-1.549423064,0.865583903,-0.253912458,-1.359453066,59.37312106,0.251158921,,,,,
46.039,0.209157929,-1.549956833,0.868156649,-0.253558048,-1.359801995,59.37965664,0.251158118,,,,,
46.04,0.208558731,-1.550495754,0.870803503,-0.253205678,-1.36015426,59.38616696,0.251157385,,,,,
46.041,0.207960695,-1.551039613,0.873523629,-0.252855499,-1.360509897,59.39265198,0.251156722,,,,,
46.042,0.207363908,-1.551588202,0.876316195,-0.252507654,-1.360868951,59.39911166,0.251156129,,,,,
46.043,0.206768439,-1.552141324,0.879180371,-0.252162279,-1.361231472,59.40554599,0.251155606,,,,,
46.044,0.206174343,-1.55269879,0.882115328,-0.251819502,-1.361597519,59.41195493,0.251155151,,,,,
46.045,0.205581666,-1.553260423,0.885120241,-0.25147944,-1.361967159,59.41833847,0.251154765,,,,,
46.046,0.204990451,-1.553826055,0.888194286,-0.251142203,-1.362340463,59.42469659,0.251154447,,,,,
46.047,0.204400737,-1.554395529,0.891336641,-0.250807895,-1.362717512,59.43102926,0.251154196,,,,,
46.048,0.203812569,-1.5549687,0.894546485,-0.250476611,-1.363098393,59.43733648,0.251154013,,,,,
46.049,0.203225995,-1.555545428,0.897822996,-0.250148439,-1.363483202,59.44361823,0.251153897,,,,,
46.05,0.20264107,-1.556125586,0.901165355,-0.24982346,-1.363872042,59.44987449,0.251153848,,,,,
46.051,0.202057854,-1.556709053,0.90457274,-0.249501752,-1.364265028,59.45610527,0.251153864,,,,,
46.052,0.201476419,-1.557295714,0.90804433,-0.249183385,-1.36466228,59.46231056,0.251153946,,,,,
46.053,0.200896842,-1.557885462,0.911579301,-0.248868426,-1.36506393,59.46849036,0.251154093,,,,,
46.054,0.200319207,-1.558478192,0.915176832,-0.248556937,-1.365470115,59.47464466,0.251154304,,,,,
46.055,0.199743607,-1.559073806,0.918836095,-0.248248975,-1.365880981,59.48077348,0.251154579,,,,,
46.056,0.199170144,-1.559672174,0.922556264,-0.247944595,-1.366296682,59.48687681,0.251154918,,,,,
46.057,0.198598964,-1.560272891,0.926336512,-0.247643839,-1.366717295,59.49295469,0.251155318,,,,,
46.058,0.198030251,-1.560875458,0.930176023,-0.247346725,-1.367142767,59.49900713,0.251155781,,,,,
46.059,0.197464236,-1.561479312,0.934073992,-0.24705326,-1.367572963,59.50503415,0.251156304,,,,,
46.06,0.196901203,-1.562083848,0.938029626,-0.246763434,-1.368007696,59.51103579,0.251156888,,,,,
46.061,0.196341463,-1.562688448,0.942042149,-0.246477229,-1.368446747,59.5170121,0.251157529,,,,,
46.062,0.195785343,-1.563292526,0.946110797,-0.24619462,-1.368889898,59.52296313,0.251158229,,,,,
46.063,0.195233156,-1.563895556,0.950234816,-0.245915578,-1.369336944,59.52888897,0.251158985,,,,,
46.064,0.194685182,-1.564497099,0.954413464,-0.245640072,-1.369787713,59.53478969,0.251159797,,,,,
46.065,0.194556669,-1.565002498,0.958645727,-0.245368072,-1.370242068,59.54066567,0.251160663,,,,,
46.066,0.193813776,-1.565165175,0.962934414,-0.245099989,-1.370699673,59.5465311,0.251161582,,,,,
46.067,0.193207687,-1.565600001,0.96729,-0.244835717,-1.371159148,59.55236451,0.251162553,,,,,
46.068,0.192674496,-1.566141419,0.97170203,-0.244575084,-1.371619547,59.55817068,0.251163575,,,,,
46.069,0.192166941,-1.566724317,0.976165844,-0.244317896,-1.372080305,59.56395214,0.251164645,,,,,
46.07,0.191660748,-1.567321887,0.980679161,-0.244064066,-1.372541247,59.56970973,0.251165763,,,,,
46.071,0.191148657,-1.567922428,0.985240658,-0.24381355,-1.373002373,59.57544346,0.251166927,,,,,
46.072,0.190628078,-1.568521504,0.98984941,-0.2435663,-1.373463766,59.58115307,0.251168136,,,,,
46.073,0.19009789,-1.569118242,0.994504628,-0.243322249,-1.373925548,59.58683822,0.25116939,,,,,
46.074,0.189558764,-1.569713322,0.999205528,-0.24308131,-1.374387854,59.59249852,0.251170687,,,,,
46.075,0.189013729,-1.570307849,1.003951283,-0.242843391,-1.374850814,59.59813362,0.251172026,,,,,
46.076,0.188467725,-1.570902827,1.008741008,-0.242608402,-1.375314548,59.60374327,0.251173406,,,,,
46.077,0.187926401,-1.571498975,1.013573762,-0.242376265,-1.375779149,59.60932738,0.251174825,,,,,
46.078,0.187394869,-1.572096737,1.018448572,-0.242146907,-1.376244683,59.61488609,0.251176283,,,,,
46.079,0.186876848,-1.572696363,1.023364444,-0.241920262,-1.376711184,59.62041971,0.251177779,,,,,
46.08,0.186374357,-1.573297992,1.028320375,-0.241696266,-1.37717865,59.62592867,0.251179312,,,,,
46.081,0.185887859,-1.573901705,1.033315367,-0.241474849,-1.377647045,59.63141348,0.251180879,,,,,
46.082,0.185416649,-1.574507567,1.038348429,-0.241255938,-1.378116306,59.63687469,0.251182481,,,,,
46.083,0.18495933,-1.575115633,1.043418577,-0.241039453,-1.378586345,59.64231279,0.251184116,,,,,
46.084,0.184514225,-1.57572595,1.048524841,-0.240825306,-1.379057056,59.64772823,0.251185784,,,,,
46.085,0.18407968,-1.576338548,1.053666257,-0.240613403,-1.379528329,59.65312143,0.251187481,,,,,
46.086,0.183654247,-1.576953432,1.058841872,-0.240403642,-1.38000005,59.65849272,0.251189209,,,,,
46.087,0.183236751,-1.577570575,1.064050742,-0.24019592,-1.380472115,59.66384239,0.251190964,,,,,
46.088,0.182826292,-1.578189917,1.069291931,-0.239990127,-1.380944435,59.6691707,0.251192747,,,,,
46.089,0.182836609,-1.57871599,1.074564228,-0.239786152,-1.381416938,59.67447816,0.251194555,,,,,
46.09,0.182233408,-1.578907616,1.079870282,-0.239584322,-1.381889336,59.679779,0.251196388,,,,,
46.091,0.181768535,-1.579373913,1.085220261,-0.239384448,-1.382360303,59.68505184,0.251198245,,,,,
46.092,0.181377061,-1.579949974,1.090603623,-0.239186274,-1.382828953,59.69030153,0.251200122,,,,,
46.093,0.181011206,-1.580570766,1.096015607,-0.238989522,-1.383294773,59.69553063,0.25120202,,,,,
46.094,0.180646472,-1.581209224,1.101453835,-0.23879402,-1.383757646,59.70074004,0.251203936,,,,,
46.095,0.180275485,-1.581853199,1.106916913,-0.238599644,-1.384217648,59.70592977,0.251205869,,,,,
46.096,0.17989547,-1.582497711,1.112403874,-0.23840627,-1.384674965,59.71109957,0.251207817,,,,,
46.097,0.179505066,-1.583141301,1.117913916,-0.238213756,-1.385129859,59.71624912,0.25120978,,,,,
46.098,0.17910471,-1.583784044,1.123446274,-0.238021949,-1.385582643,59.72137802,0.251211756,,,,,
46.099,0.17869725,-1.584426448,1.129000173,-0.237830699,-1.386033676,59.72648591,0.251213744,,,,,
46.1,0.178287488,-1.585068936,1.134574806,-0.237639865,-1.386483345,59.73157253,0.251215742,,,,,
46.101,0.178295095,-1.585615864,1.140169055,-0.237449327,-1.386932061,59.73663807,0.25121775,,,,,
46.102,0.177690725,-1.585829219,1.145785648,-0.23725942,-1.38738,59.74169666,0.251219765,,,,,
46.103,0.177231726,-1.58631435,1.151434744,-0.23706998,-1.387826288,59.74672699,0.251221788,,,,,
46.104,0.176854794,-1.586906931,1.157105916,-0.236880788,-1.388270459,59.75173417,0.251223816,,,,,
46.105,0.176512407,-1.587542181,1.1627945,-0.236691608,-1.388712369,59.75672108,0.251225847,,,,,
46.106,0.17617928,-1.588193174,1.168498219,-0.236502313,-1.389152214,59.76168895,0.251227881,,,,,
46.107,0.175846609,-1.588847881,1.174215784,-0.236312822,-1.389590331,59.76663809,0.251229917,,,,,
46.108,0.175509893,-1.589501471,1.179946339,-0.236123052,-1.390027113,59.77156851,0.251231953,,,,,
46.109,0.175166064,-1.590152651,1.185689198,-0.2359329,-1.390462978,59.77648006,0.251233989,,,,,
46.11,0.175228001,-1.590705564,1.191443428,-0.235742248,-1.390898353,59.78137278,0.251236022,,,,,
46.111,0.174662689,-1.590925105,1.197211942,-0.235551416,-1.391333429,59.7862604,0.251238054,,,,,
46.112,0.174229184,-1.591414724,1.203004995,-0.23536022,-1.391767353,59.79112106,0.251240082,,,,,
46.113,0.173866998,-1.592011084,1.208812299,-0.235168426,-1.392199692,59.79595943,0.251242104,,,,,
46.114,0.173532836,-1.592649886,1.214629286,-0.234975796,-1.39263034,59.800778,0.25124412,,,,,
46.115,0.173205629,-1.593304347,1.220453743,-0.234782208,-1.393059542,59.80557779,0.251246129,,,,,
46.116,0.172879861,-1.593962392,1.226284439,-0.234587596,-1.39348769,59.81035903,0.25124813,,,,,
46.117,0.172966753,-1.594522739,1.232120284,-0.234391899,-1.393915237,59.81512207,0.251250121,,,,,
46.118,0.172429095,-1.594749341,1.237964223,-0.234195476,-1.394342426,59.81988089,0.251252102,,,,,
46.119,0.172021495,-1.595243909,1.243826604,-0.233998161,-1.394768471,59.82461374,0.251254073,,,,,
46.12,0.171679296,-1.595843577,1.249697291,-0.233799721,-1.395193019,59.82932522,0.251256031,,,,,
46.121,0.171357639,-1.596484625,1.255571848,-0.233599912,-1.39561605,59.83401764,0.251257975,,,,,
46.122,0.171036288,-1.597140704,1.261448173,-0.233398611,-1.396037896,59.83869173,0.251259906,,,,,
46.123,0.171125605,-1.597703484,1.267324831,-0.233195756,-1.396459044,59.84334782,0.251261821,,,,,
46.124,0.170590856,-1.597934089,1.273204659,-0.232991733,-1.3968798,59.8479998,0.25126372,,,,,
46.125,0.170188152,-1.598432034,1.279098008,-0.232786408,-1.397299462,59.85262597,0.251265602,,,,,
46.126,0.169852006,-1.599033949,1.284994819,-0.232579575,-1.397717767,59.85723097,0.251267467,,,,,
46.127,0.169536223,-1.599676149,1.290890745,-0.232371004,-1.398134778,59.86181719,0.251269312,,,,,
46.128,0.169219693,-1.600332486,1.296783777,-0.232160588,-1.39855091,59.86638535,0.251271137,,,,,
46.129,0.169312627,-1.600894684,1.302672564,-0.231948276,-1.398966722,59.87093574,0.251272942,,,,,
46.13,0.168780603,-1.601124665,1.308560019,-0.23173447,-1.399382589,59.87548222,0.251274725,,,,,
46.131,0.168381179,-1.60162128,1.314456551,-0.231519055,-1.399797872,59.88000305,0.251276487,,,,,
46.132,0.168049437,-1.602221252,1.320352176,-0.231301845,-1.400212363,59.88450292,0.251278225,,,,,
46.133,0.168153028,-1.60276422,1.326242327,-0.231082637,-1.400626173,59.88898454,0.251279939,,,,,
46.134,0.167636536,-1.602990043,1.332128625,-0.230861785,-1.40103951,59.89346269,0.251281629,,,,,
46.135,0.167252638,-1.603488629,1.338021007,-0.230639191,-1.401451677,59.89791581,0.251283293,,,,,
46.136,0.166935705,-1.604091539,1.343909333,-0.230414706,-1.401862461,59.90234858,0.25128493,,,,,
46.137,0.16663824,-1.604733171,1.349789349,-0.230188153,-1.402271983,59.9067634,0.25128654,,,,,
46.138,0.166750151,-1.605290189,1.355658909,-0.229959455,-1.402680717,59.91116127,0.251288123,,,,,
46.139,0.166231858,-1.605517295,1.36152068,-0.22972902,-1.403089032,59.91555606,0.251289677,,,,,
46.14,0.16584025,-1.606011992,1.367385099,-0.229496753,-1.403496312,59.91992585,0.251291202,,,,,
46.141,0.165511348,-1.606609393,1.373242245,-0.229262494,-1.403902396,59.92427513,0.251292697,,,,,
46.142,0.165613797,-1.607148583,1.379087658,-0.229026058,-1.404307444,59.92860644,0.251294162,,,,,
46.143,0.165093814,-1.607368884,1.384923066,-0.228787819,-1.404711717,59.93293442,0.251295596,,,,,
46.144,0.164705425,-1.60786194,1.390758548,-0.228547697,-1.405114572,59.93723744,0.251296998,,,,,
46.145,0.164384617,-1.608458975,1.396584035,-0.228305567,-1.405515853,59.94152016,0.251298368,,,,,
46.146,0.164498699,-1.608997309,1.402395058,-0.228061283,-1.405915738,59.94578529,0.251299705,,,,,
46.147,0.16399164,-1.609215069,1.408193393,-0.227815236,-1.406314511,59.95004761,0.251301008,,,,,
46.148,0.163614522,-1.609705266,1.413989225,-0.227567359,-1.406711549,59.95428553,0.251302278,,,,,
46.149,0.163301841,-1.610299029,1.41977254,-0.227317532,-1.407106721,59.95850365,0.251303514,,,,,
46.15,0.163420768,-1.610833744,1.425538928,-0.227065609,-1.40750023,59.96270458,0.251304714,,,,,
46.151,0.162916375,-1.611046942,1.431290207,-0.226811991,-1.407892388,59.96690298,0.25130588,,,,,
46.152,0.16254076,-1.611533029,1.437036635,-0.226556616,-1.408282601,59.97107719,0.25130701,,,,,
46.153,0.162642726,-1.612025647,1.442767922,-0.226299377,-1.408670768,59.97523207,0.251308103,,,,,
46.154,0.162144473,-1.612221626,1.448483517,-0.226040582,-1.409056881,59.97938392,0.251309161,,,,,
46.155,0.161779131,-1.612702521,1.454192805,-0.22578013,-1.409440235,59.98351188,0.251310181,,,,,
46.156,0.161890816,-1.613194395,1.45988511,-0.225517917,-1.409820706,59.98762098,0.251311164,,,,,
46.157,0.161401709,-1.613389145,1.465559755,-0.225254265,-1.410198302,59.99172748,0.251312109,,,,,
46.158,0.161043318,-1.613869412,1.471226178,-0.224989089,-1.410572348,59.99581052,0.251313016,,,,,
46.159,0.161158806,-1.614360239,1.47687372,-0.224722288,-1.410942762,59.99987503,0.251313885,,,,,
46.16,0.160670513,-1.614551944,1.482501742,-0.22445418,-1.411309598,60.00393719,0.251314715,,,,,
46.161,0.160309292,-1.615029822,1.488119781,-0.224184676,-1.411672234,60.00797601,0.251315506,,,,,
46.162,0.160419525,-1.615518395,1.493717178,-0.22391367,-1.412030645,60.01199632,0.251316257,,,,,
46.163,0.159925902,-1.615706314,1.499293303,-0.223641482,-1.41238495,60.0160142,0.251316969,,,,,
46.164,0.159559925,-1.616181343,1.504857761,-0.223368027,-1.412734588,60.02000866,0.251317642,,,,,
46.165,0.159254476,-1.616764601,1.510400165,-0.223093207,-1.413079604,60.02398426,0.251318273,,,,,
46.166,0.159378742,-1.617289143,1.515916073,-0.222816917,-1.413420429,60.02794347,0.251318865,,,,,
46.167,0.158882921,-1.617484115,1.521407377,-0.222539595,-1.413757636,60.03190089,0.251319417,,,,,
46.168,0.158516254,-1.617954929,1.526884735,-0.22226122,-1.414090888,60.03583497,0.251319928,,,,,
46.169,0.15862883,-1.618432202,1.532337875,-0.221981721,-1.414420359,60.03975063,0.251320399,,,,,
46.17,0.158147162,-1.61860483,1.537766316,-0.221701446,-1.414746323,60.04366421,0.251320829,,,,,
46.171,0.158214593,-1.618968461,1.543179549,-0.221420339,-1.415068349,60.04755538,0.251321219,,,,,
46.172,0.157735111,-1.619096509,1.548570684,-0.221138782,-1.415386348,60.05144296,0.251321568,,,,,
46.173,0.157412011,-1.619541796,1.553947018,-0.220856637,-1.415699534,60.05530799,0.251321876,,,,,
46.174,0.157571767,-1.620009884,1.559296871,-0.220573815,-1.416007942,60.05915634,0.251322143,,,,,
46.175,0.15713538,-1.620174282,1.564619248,-0.220290684,-1.416311837,60.06300448,0.251322369,,,,,
46.176,0.156827286,-1.620629606,1.569923974,-0.220007212,-1.416610813,60.06683173,0.251322555,,,,,
46.177,0.156990284,-1.621095749,1.575200363,-0.219723348,-1.416905085,60.07064295,0.251322699,,,,,
46.178,0.156550397,-1.621251619,1.580447858,-0.219439451,-1.417195013,60.07445422,0.251322802,,,,,
46.179,0.156645978,-1.621600844,1.585676254,-0.219155466,-1.417480258,60.07824491,0.251322865,,,,,
46.18,0.156183869,-1.621708719,1.590878638,-0.21887176,-1.417760842,60.08203334,0.251322887,,,,,
46.181,0.155866183,-1.622137011,1.596062583,-0.218588175,-1.418036084,60.08580019,0.251322868,,,,,
46.182,0.156023434,-1.622589171,1.601216365,-0.218304608,-1.418306142,60.08955091,0.251322808,,,,,
46.183,0.155583591,-1.622732007,1.606338969,-0.218021419,-1.418571414,60.0933017,0.251322708,,,,,
46.184,0.155271756,-1.62316935,1.61144045,-0.217738578,-1.418831616,60.09703183,0.251322567,,,,,
46.185,0.155434151,-1.623618679,1.616510034,-0.217456041,-1.419087096,60.10074619,0.251322386,,,,,
46.186,0.155001232,-1.623751777,1.621547121,-0.217174182,-1.419338355,60.10446093,0.251322165,,,,,
46.187,0.155108477,-1.624081692,1.626561749,-0.216892965,-1.419585212,60.10815572,0.251321904,,,,,
46.188,0.154665241,-1.624164933,1.631546889,-0.216612781,-1.419827859,60.11184905,0.251321603,,,,,
46.189,0.15436966,-1.624572229,1.636510335,-0.216333498,-1.420065789,60.11552185,0.251321263,,,,,
46.19,0.154551791,-1.625004663,1.641440291,-0.216055036,-1.420299328,60.11917969,0.251320884,,,,,
46.191,0.154141363,-1.625121781,1.646335709,-0.215777782,-1.420529071,60.12283887,0.251320465,,,,,
46.192,0.154271672,-1.625440209,1.651206642,-0.215501733,-1.420754918,60.12647913,0.251320009,,,,,
46.193,0.153853646,-1.625508446,1.656045927,-0.215227304,-1.420977129,60.130119,0.251319514,,,,,
46.194,0.153581311,-1.625903344,1.660861522,-0.214954377,-1.421195229,60.13373949,0.251318981,,,,,
46.195,0.153783296,-1.626324179,1.665641592,-0.214682868,-1.421409562,60.13734609,0.25131841,,,,,
46.196,0.153390424,-1.626425172,1.670385084,-0.214413156,-1.421620727,60.14095499,0.251317802,,,,,
46.197,0.153121442,-1.626827178,1.67510251,-0.214145224,-1.421828601,60.14454555,0.251317157,,,,,
46.198,0.153323767,-1.627243836,1.67978298,-0.213879037,-1.422033663,60.1481225,0.251316476,,,,,
46.199,0.152933424,-1.627333828,1.684425836,-0.213614984,-1.422236556,60.15170191,0.251315759,,,,,
46.2,0.153080867,-1.627627687,1.689041579,-0.213353037,-1.422437162,60.15526354,0.251315006,,,,,
46.201,0.152681166,-1.627665401,1.693622974,-0.21309359,-1.422635706,60.1588258,0.251314219,,,,,
46.202,0.152839576,-1.627937376,1.698177981,-0.212836515,-1.422831649,60.16237005,0.251313396,,,,,
46.203,0.152456031,-1.627962815,1.702698279,-0.212582162,-1.423025036,60.16591543,0.25131254,,,,,
46.204,0.152217772,-1.628325067,1.70719176,-0.212330395,-1.42321524,60.16944317,0.251311649,,,,,
46.205,0.152455202,-1.628716121,1.711646316,-0.212081136,-1.423402503,60.17295876,0.251310724,,,,,
46.206,0.152103006,-1.628776869,1.716060811,-0.211834766,-1.423587349,60.17647844,0.251309766,,,,,
46.207,0.152285196,-1.629046212,1.720445943,-0.211591261,-1.423769576,60.17998206,0.251308775,,,,,
46.208,0.151918187,-1.629051559,1.724794335,-0.211351006,-1.423949362,60.18348792,0.251307752,,,,,
46.209,0.151689117,-1.629391141,1.729114517,-0.211113851,-1.424126126,60.186977,0.251306697,,,,,
46.21,0.151929297,-1.629758703,1.733394501,-0.210879685,-1.424300139,60.19045453,0.25130561,,,,,
46.211,0.151577756,-1.629790868,1.73763317,-0.210648859,-1.424471951,60.19393652,0.251304493,,,,,
46.212,0.151759492,-1.630035117,1.74184141,-0.21042134,-1.42464137,60.19740276,0.251303345,,,,,
46.213,0.151396785,-1.630011558,1.746011701,-0.210197515,-1.42480859,60.2008715,0.251302167,,,,,
46.214,0.1515881,-1.630229476,1.750152473,-0.209977242,-1.424973029,60.2043242,0.25130096,,,,,
46.215,0.151239317,-1.630189238,1.754255148,-0.209760857,-1.425134717,60.20777986,0.251299725,,,,,
46.216,0.151031313,-1.63049334,1.758328055,-0.209548205,-1.425292993,60.21121979,0.251298461,,,,,
46.217,0.151296394,-1.630828858,1.76235888,-0.209339191,-1.425448086,60.21464931,0.251297169,,,,,
46.218,0.150974971,-1.630819905,1.766346372,-0.209134011,-1.425600515,60.21808458,0.251295849,,,,,
46.219,0.151154829,-1.631032522,1.770301759,-0.208932673,-1.425750032,60.22150555,0.251294504,,,,,
46.22,0.150798111,-1.630966199,1.77421721,-0.208735212,-1.425896805,60.22492937,0.251293132,,,,,
46.221,0.150520511,-1.631252058,1.778101757,-0.208541554,-1.42604018,60.22833746,0.251291735,,,,,
46.222,0.15073369,-1.6315695,1.781942835,-0.208351756,-1.426180416,60.23173299,0.251290313,,,,,
46.223,0.150407336,-1.631532316,1.785739083,-0.208165939,-1.426318051,60.23513273,0.251288867,,,,,
46.224,0.150164687,-1.631819606,1.789502208,-0.207984155,-1.426452808,60.238518,0.251287398,,,,,
46.225,0.150419417,-1.632126729,1.793220632,-0.207806509,-1.426585068,60.24189212,0.251285906,,,,,
46.226,0.150136904,-1.632072322,1.796893413,-0.207633127,-1.426715385,60.24527211,0.251284391,,,,,
46.227,0.150346086,-1.632246513,1.800532317,-0.207464045,-1.426843449,60.24863966,0.251282856,,,,,
46.228,0.150035052,-1.63213626,1.804129263,-0.207299344,-1.426969354,60.25201158,0.2512813,,,,,
46.229,0.14982246,-1.632383058,1.807693473,-0.207139034,-1.427092332,60.25536988,0.251279723,,,,,
46.23,0.150118857,-1.632662635,1.811212242,-0.206983228,-1.427212531,60.25871841,0.251278127,,,,,
46.231,0.149889911,-1.632579946,1.814684175,-0.206832076,-1.427330356,60.26207457,0.251276512,,,,,
46.232,0.150157071,-1.632730113,1.818121093,-0.206685636,-1.427445377,60.2654205,0.251274879,,,,,
46.233,0.149906054,-1.632591313,1.821514798,-0.206543991,-1.427557585,60.26877316,0.251273229,,,,,
46.234,0.150158324,-1.632716542,1.824874517,-0.206407139,-1.427666109,60.27211493,0.251271561,,,,,
46.235,0.149901317,-1.632562137,1.828190932,-0.206275154,-1.427770774,60.27546302,0.251269877,,,,,
46.236,0.149744497,-1.632773891,1.831473123,-0.206148045,-1.427870639,60.27879983,0.251268177,,,,,
46.237,0.150094382,-1.633020779,1.834708126,-0.206025915,-1.427965741,60.28212927,0.251266461,,,,,
46.238,0.149916762,-1.63289734,1.837894491,-0.205908887,-1.428056419,60.28546867,0.25126473,,,,,
46.239,0.150224634,-1.63301155,1.841044368,-0.205796979,-1.428142184,60.28880009,0.251262985,,,,,
46.24,0.150007824,-1.632829959,1.844149424,-0.205690232,-1.428223003,60.2921401,0.251261226,,,,,
46.241,0.149873354,-1.633014171,1.84721935,-0.205588597,-1.428297956,60.29547056,0.251259455,,,,,
46.242,0.150231996,-1.63323388,1.850241247,-0.20549212,-1.428367071,60.29879475,0.25125767,,,,,
46.243,0.150058453,-1.633078708,1.853213653,-0.205400883,-1.428430679,60.30212951,0.251255874,,,,,
46.244,0.150368157,-1.633165561,1.856148881,-0.205314869,-1.428488313,60.30545675,0.251254067,,,,,
46.245,0.150158793,-1.63295329,1.859038422,-0.205234084,-1.428540083,60.30879297,0.25125225,,,,,
46.246,0.150446504,-1.633015415,1.861891877,-0.20515844,-1.428585321,60.31212051,0.251250424,,,,,
46.247,0.15023019,-1.632788419,1.864699553,-0.205087923,-1.428624157,60.31545639,0.251248589,,,,,
46.248,0.150113488,-1.632938832,1.867470847,-0.205022455,-1.428656008,60.31878318,0.251246746,,,,,
46.249,0.150505451,-1.633129182,1.870192426,-0.204962047,-1.428681331,60.32210476,0.251244896,,,,,
46.25,0.150380526,-1.632938411,1.872862629,-0.204906738,-1.428700922,60.32543856,0.25124304,,,,,
46.251,0.150742354,-1.632996519,1.875493964,-0.204856459,-1.428714688,60.32876699,0.25124118,,,,,
46.252,0.150589346,-1.632750211,1.878077674,-0.204811173,-1.428722971,60.33210669,0.251239316,,,,,
46.253,0.150520145,-1.63288203,1.880623721,-0.204770761,-1.428725193,60.33543986,0.251237449,,,,,
46.254,0.150946466,-1.633054715,1.883118783,-0.204735211,-1.428721731,60.33876983,0.251235579,,,,,
46.255,0.150851103,-1.632841814,1.885561164,-0.204704553,-1.428713248,60.34211355,0.251233709,,,,,
46.256,0.15123938,-1.632882042,1.887963513,-0.20467874,-1.428699485,60.34545328,0.251231838,,,,,
46.257,0.151117647,-1.632613583,1.890316897,-0.204657767,-1.428680628,60.34880555,0.251229968,,,,,
46.258,0.151083495,-1.632726893,1.892631389,-0.204641555,-1.428655952,60.35215272,0.251228099,,,,,
46.259,0.15154937,-1.632881356,1.894893524,-0.204630132,-1.428625729,60.35549826,0.251226232,,,,,
46.26,0.151500509,-1.632643779,1.897101563,-0.204623565,-1.42859056,60.35885929,0.251224367,,,,,
46.261,0.151528067,-1.632758252,1.899268535,-0.20462183,-1.428550158,60.362218,0.251222506,,,,,
46.262,0.152043349,-1.632901386,1.901382063,-0.204624957,-1.428504969,60.36557746,0.251220649,,,,,
46.263,0.152032224,-1.632644786,1.903440878,-0.204632984,-1.428455678,60.36895434,0.251218798,,,,,
46.264,0.152494191,-1.632643317,1.905458129,-0.204645858,-1.428402044,60.37233075,0.251216952,,,,,
46.265,0.152442967,-1.632324274,1.907424819,-0.204663562,-1.428344309,60.37572283,0.251215113,,,,,
46.266,0.15247372,-1.632391065,1.909351329,-0.204686007,-1.42828182,60.37911285,0.251213281,,,,,
46.267,0.153001295,-1.632498727,1.911224077,-0.204713201,-1.428214961,60.38250408,0.251211457,,,,,
46.268,0.153016931,-1.632204604,1.913041329,-0.204745182,-1.428144463,60.3859135,0.251209642,,,,,
46.269,0.153513757,-1.632169491,1.914816279,-0.20478189,-1.428070153,60.38932373,0.251207837,,,,,
46.27,0.153504787,-1.631811286,1.916539791,-0.204823287,-1.427992348,60.39275121,0.251206043,,,,,
46.271,0.153576387,-1.631842106,1.918222438,-0.204869241,-1.427910445,60.39617846,0.251204261,,,,,
46.272,0.154139633,-1.631914081,1.919850563,-0.204919709,-1.427824862,60.39960869,0.251202491,,,,,
46.273,0.154187426,-1.631578346,1.921422442,-0.204974674,-1.427736344,60.40305873,0.251200734,,,,,
46.274,0.154301172,-1.631602488,1.922951662,-0.205034021,-1.427644694,60.40651074,0.251198992,,,,,
46.275,0.154892599,-1.631656151,1.92442564,-0.20509768,-1.427550429,60.40996742,0.251197266,,,,,
46.276,0.15495711,-1.631295221,1.925843097,-0.20516559,-1.427454268,60.4134451,0.251195556,,,,,
46.277,0.155483829,-1.631197651,1.927217713,-0.205237599,-1.427355922,60.41692584,0.251193863,,,,,
46.278,0.155497229,-1.630770118,1.928540234,-0.205313594,-1.427255557,60.42042544,0.251192189,,,,,
46.279,0.155584156,-1.630738401,1.929821474,-0.205393397,-1.427152357,60.42392612,0.251190533,,,,,
46.28,0.156160783,-1.630749672,1.931047555,-0.205476936,-1.427046525,60.42743087,0.251188898,,,,,
46.281,0.156228758,-1.630345069,1.932216676,-0.205564176,-1.426938576,60.43095643,0.251187283,,,,,
46.282,0.156364627,-1.630306432,1.933342676,-0.205654998,-1.42682806,60.43448522,0.25118569,,,,,
46.283,0.15657404,-1.630396301,1.934412931,-0.205749331,-1.426715253,60.4380197,0.251184119,,,,,
46.284,0.157244993,-1.630428577,1.935422762,-0.205847134,-1.42660088,60.44156282,0.251182571,,,,,
46.285,0.157374854,-1.63000475,1.936373995,-0.205948373,-1.426485838,60.44513036,0.251181048,,,,,
46.286,0.157947962,-1.629837351,1.937281797,-0.206052881,-1.426369689,60.44870386,0.25117955,,,,,
